Date,ret_1d,ret_5d,ret_20d,vol_20d,ma_20_dist,zscore_20d,volume_zscore_20d,ret_lag1,ret_lag2,ret_lag3,next_return,target_up
2016-02-26,-0.002301153955446833,0.01609379754610707,0.0316216220354939,0.012883953371145488,0.023645638564370186,1.2017369933833282,-0.5383698180279943,0.012111374960794175,0.004575557494022275,-0.012629482042096574,-0.00784230301398603,0
2016-02-29,-0.00784230301398603,-0.006263494585068363,-0.0008260178139930519,0.011864848954519213,0.015660537327140567,0.7973414022921504,-0.5663790141643297,-0.002301153955446833,0.012111374960794175,0.004575557494022275,0.02350668831803948,1
2016-03-01,0.02350668831803948,0.030105660660755262,0.023031060939557646,0.012972541351232604,0.038320382406612286,1.80276890884992,-0.12757507930581477,-0.00784230301398603,-0.002301153955446833,0.012111374960794175,0.004492812067124818,1
2016-03-02,0.004492812067124818,0.030020812356409188,0.04648727745371284,0.012166831779358683,0.040574780065034455,1.7455120246181577,-1.1184104048044248,0.02350668831803948,-0.00784230301398603,-0.002301153955446833,0.003919641527790674,1
2016-03-03,0.003919641527790674,0.02168412517551843,0.04432840983619579,0.012142887346127177,0.04234247189333962,1.677307999391419,-1.2277289001594622,0.004492812067124818,0.02350668831803948,-0.00784230301398603,0.003253584736843562,1
2016-03-04,0.003253584736843562,0.027372403120221822,0.04608575058423714,0.012143821334059453,0.04333049680780299,1.5946274778174316,-0.20661533422510012,0.003919641527790674,0.004492812067124818,0.02350668831803948,0.0007978224819240598,1
2016-03-07,0.0007978224819240598,0.03631919305186182,0.06725201500179412,0.011068427966039466,0.040739010324003955,1.4405982909497654,-0.9664921713782041,0.003253584736843562,0.003919641527790674,0.004492812067124818,-0.010917439363073767,0
2016-03-08,-0.010917439363073767,0.0014641357990063941,0.07000337837277226,0.010878497975026321,0.025922245761826446,0.9451291789411571,-0.16362681192461082,0.0007978224819240598,0.003253584736843562,0.003919641527790674,0.0049394566479092905,1
2016-03-09,0.0049394566479092905,0.0019094336883802576,0.0752307828657679,0.0108531700243337,0.02728456683073155,1.0349792126890074,-1.0572965582602762,-0.010917439363073767,0.0007978224819240598,0.003253584736843562,0.0008023873178686358,1
2016-03-10,0.0008023873178686358,-0.0012015786585569677,0.07702273743931998,0.010822758788600615,0.02434312165862451,0.9861979099310101,1.1239879482607773,0.0049394566479092905,-0.010917439363073767,0.0007978224819240598,0.01613710502837451,1
2016-03-11,0.01613710502837451,0.011624729589199578,0.10882652848116248,0.010398238877520762,0.03558343954745302,1.6460819190322311,0.938618768820719,0.0008023873178686358,0.0049394566479092905,-0.010917439363073767,-0.0012820211837888396,0
2016-03-14,-0.0012820211837888396,0.009522385600583716,0.0850347541480907,0.009830110455187887,0.030081129057481615,1.5168103721761366,-2.11662744760361,0.01613710502837451,0.0008023873178686358,0.0049394566479092905,-0.001629565130809918,0
2016-03-15,-0.001629565130809918,0.01900219782786161,0.0652863376380517,0.0094303130687707,0.025171925336803236,1.326786201116713,-1.0847297926705362,-0.0012820211837888396,0.01613710502837451,0.0008023873178686358,0.005787003775907795,1
2016-03-16,0.005787003775907795,0.019861605208554955,0.05423071411942115,0.008939832637757097,0.028377286891415165,1.463187119361467,0.600880592171459,-0.001629565130809918,-0.0012820211837888396,0.01613710502837451,0.006344200586221094,1
2016-03-17,0.006344200586221094,0.025508956421190332,0.06528205708040069,0.008827349944641598,0.03163020419524787,1.613256598475391,0.7552198942522355,0.005787003775907795,-0.001629565130809918,-0.0012820211837888396,0.003929614021649597,1
2016-03-18,0.003929614021649597,0.013188875498175712,0.06996986460565502,0.008785727053032127,0.032188720493212086,1.645365541763934,0.872039382239767,0.006344200586221094,0.005787003775907795,-0.001629565130809918,0.0014188961014760526,1
2016-03-21,0.0014188961014760526,0.015928927650150415,0.05619489962760604,0.008397531807427647,0.030818765653694236,1.5254785061459306,-1.8539562065544912,0.003929614021649597,0.006344200586221094,0.005787003775907795,-0.0005377215352020404,0
2016-03-22,-0.0005377215352020404,0.017039973665242902,0.06912951286814972,0.007630691363753052,0.026844233046685817,1.3906130962844205,-0.794553312729909,0.0014188961014760526,0.003929614021649597,0.006344200586221094,-0.006599259214007724,0
2016-03-23,-0.006599259214007724,0.004515130395463363,0.057236603216584525,0.007940995841254782,0.017258947947780268,0.9663243473308316,-1.3281306387941536,-0.0005377215352020404,0.0014188961014760526,0.003929614021649597,-0.00044313907992243884,0
2016-03-24,-0.00044313907992243884,-0.002259873013710889,0.04412234315804486,0.007658775670563069,0.014628327921159867,0.8564514011859945,-1.100054612853046,-0.006599259214007724,-0.0005377215352020404,0.0014188961014760526,0.0005906708054106424,1
2016-03-28,0.0005906708054106424,-0.005578230777085524,0.04714872617660748,0.007596592283476221,0.012912554013349453,0.8193006162593204,-1.70494475336125,-0.00044313907992243884,-0.006599259214007724,-0.0005377215352020404,0.009250417602177707,1
2016-03-29,0.009250417602177707,0.0021985702167373056,0.06518882270005433,0.007348997334143671,0.01909453855669563,1.4323469692127442,-0.5238645985824296,0.0005906708054106424,-0.00044313907992243884,-0.006599259214007724,0.004387582004356183,1
2016-03-30,0.004387582004356183,0.007137358074555067,0.045291094060081694,0.005602924868086974,0.02130117581107971,1.5955132442311954,-0.6867620763411084,0.009250417602177707,0.0005906708054106424,-0.00044313907992243884,-0.0024270527273250186,0
2016-03-31,-0.0024270527273250186,0.01136725729429422,0.03809017340157239,0.005669239562684587,0.016921635241936128,1.2812620929856366,-0.3566877691406355,0.004387582004356183,0.009250417602177707,0.0005906708054106424,0.006812176265674097,1
2016-04-01,0.006812176265674097,0.01870829877854452,0.04108116168729792,0.005760015589311487,0.02178501852990511,1.6021082776221298,0.36166694381228576,-0.0024270527273250186,0.004387582004356183,0.009250417602177707,-0.0032380646728797924,0
2016-04-04,-0.0032380646728797924,0.014810236644482666,0.03434474528015996,0.005869347841161133,0.01675718558064765,1.2259447877963492,-1.4031020895779958,0.006812176265674097,-0.0024270527273250186,0.004387582004356183,-0.009987932833849356,0
2016-04-05,-0.009987932833849356,-0.0045340951666633655,0.02319744950859115,0.006426284845111676,0.005454598944234501,0.4140866206470314,-0.071282587245932,-0.0032380646728797924,0.006812176265674097,-0.0024270527273250186,0.01092125111708131,1
2016-04-06,0.01092125111708131,0.001941537300039542,0.04578938802736654,0.0061126133023790795,0.014178663713890316,1.196476664431875,-0.30499538289128425,-0.009987932833849356,-0.0032380646728797924,0.006812176265674097,-0.011965721602248736,0
2016-04-07,-0.011965721602248736,-0.007638903491249072,0.028197028706838267,0.006847122471853687,0.0006683760925849658,0.06543815936316748,0.4804834486157556,0.01092125111708131,-0.009987932833849356,-0.0032380646728797924,0.0026967749590958157,1
2016-04-08,0.0026967749590958157,-0.011695235197841325,0.030143270810785605,0.006851324807853635,0.0018961818127323227,0.23183664471298956,-0.1200728035469777,-0.011965721602248736,0.01092125111708131,-0.009987932833849356,-0.002347003007914794,0
2016-04-11,-0.002347003007914794,-0.010811733874199425,0.011404382705728855,0.005963261385753728,-0.001018230520487995,-0.13226178887000842,-0.5265559273049432,0.0026967749590958157,-0.011965721602248736,0.01092125111708131,0.00931239564561892,1
2016-04-12,0.00931239564561892,0.008472534568015222,0.022133377117319553,0.006252321004081216,0.007185164290529844,0.9978287646262477,0.8445607585978206,-0.002347003007914794,0.0026967749590958157,-0.011965721602248736,0.010101351927418012,1
2016-04-13,0.010101351927418012,0.007654621389341365,0.034143510280949085,0.0065256930140123685,0.01565333919684897,2.1982164103065625,-0.04918854082611637,0.00931239564561892,-0.002347003007914794,0.0026967749590958157,4.787293121633063e-05,1
2016-04-14,4.787293121633063e-05,0.01990678137591062,0.02824257410320019,0.006462407307179499,0.014287126143833317,1.9504308373412194,-1.3666313581597445,0.010101351927418012,0.00931239564561892,-0.002347003007914794,-0.0011060454990950985,0
2016-04-15,-0.0011060454990950985,0.016038690373202158,0.020630208266535943,0.006377387867120269,0.012128892955075576,1.582537611549525,-0.8017231121317977,4.787293121633063e-05,0.010101351927418012,0.00931239564561892,0.007027183626163058,1
2016-04-18,0.007027183626163058,0.025585633388176987,0.02377930663600214,0.0064878911925663986,0.018036263970265365,2.0752211382651002,-0.37349030853904513,-0.0011060454990950985,4.787293121633063e-05,0.010101351927418012,0.003153711396036485,1
2016-04-19,0.003153711396036485,0.019327652098939385,0.02555285815007946,0.006502612080604328,0.019949197151603038,2.0316172285347482,-0.05956755455899643,0.007027183626163058,-0.0011060454990950985,4.787293121633063e-05,0.0009535105487519235,1
2016-04-20,0.0009535105487519235,0.010096254025373286,0.027083018275995796,0.006489178176865125,0.019549387851897304,1.8202539775804503,-0.4738327590065878,0.003153711396036485,0.007027183626163058,-0.0011060454990950985,-0.005378881575558658,0
2016-04-21,-0.005378881575558658,0.0046149720316004395,0.028344774077932122,0.006415748410387129,0.012650113984543188,1.1887748352298004,-0.19241210573598969,0.0009535105487519235,0.003153711396036485,0.007027183626163058,0.0,0
2016-04-22,0.0,0.00572735224286558,0.028800675862857616,0.006409744824047628,0.011216787486969082,1.0880713165220817,0.6356427010630978,-0.005378881575558658,0.0009535105487519235,0.003153711396036485,-0.0017224059604603603,0
2016-04-25,-0.0017224059604603603,-0.003010943715025083,0.02642238570936728,0.006446641930526252,0.008165146436946769,0.8393773323587762,-1.5425824784750666,0.0,-0.005378881575558658,0.0009535105487519235,0.0014855909075726093,1
2016-04-26,0.0014855909075726093,-0.004668813144874218,0.018525443779502382,0.006172164488396777,0.008736632984397641,0.8987522248119753,-0.8322653780098517,-0.0017224059604603603,0.0,-0.005378881575558658,0.0020583494936436963,1
2016-04-27,0.0020583494936436963,-0.0035701800448215693,0.016163424755028855,0.0061254135186042365,0.010001009620338674,1.0084506116512637,-0.6990655888753478,0.0014855909075726093,-0.0017224059604603603,0.0,-0.009075824276202127,0
2016-04-28,-0.009075824276202127,-0.007273845572678184,0.00939074864548517,0.0064810040203559125,0.000368689001156719,0.03796889134034463,0.5598041275994848,0.0020583494936436963,0.0014855909075726093,-0.0017224059604603603,-0.00539855391041455,0
2016-04-29,-0.00539855391041455,-0.012633131235632589,-0.002851254743534093,0.006428766618816373,-0.00489029997076762,-0.5007428993668679,2.760349564374782,-0.009075824276202127,0.0020583494936436963,0.0014855909075726093,0.007948132186754275,1
2016-05-02,0.007948132186754275,-0.0030682877224729177,0.008339283104518147,0.0066270478134248245,0.0026031196653866218,0.2683033009342028,-1.4384482065282256,-0.00539855391041455,-0.009075824276202127,0.0020583494936436963,-0.008703051548683893,0
2016-05-03,-0.008703051548683893,-0.013210601163542335,0.009647950258108162,0.006526135112337236,-0.006594318115264564,-0.7240492706498927,0.8422211922220835,0.007948132186754275,-0.00539855391041455,-0.009075824276202127,-0.005578281986622025,0
2016-05-04,-0.005578281986622025,-0.02073086881198294,-0.00683080094032773,0.006172792208152157,-0.011800108107500984,-1.24985138149377,0.11032128275776337,-0.008703051548683893,0.007948132186754275,-0.00539855391041455,-0.00019489946604223096,0
2016-05-05,-0.00019489946604223096,-0.011954399596627474,0.005001195427498661,0.005532374130318397,-0.012235531287275059,-1.3548802499249475,-1.0519535013709105,-0.005578281986622025,-0.008703051548683893,0.007948132186754275,0.0036588329158444566,1
2016-05-06,0.0036588329158444566,-0.002956713900491237,0.00596546440766188,0.005558759482348484,-0.008912794367604948,-1.034242797174787,0.09473744207425558,-0.00019489946604223096,-0.005578281986622025,-0.008703051548683893,0.0008266237261140841,1
2016-05-09,0.0008266237261140841,-0.010001175783839966,0.009165533871673626,0.0055240462294762396,-0.00854013045896762,-1.0841715364659275,-0.6554867456248119,0.0036588329158444566,-0.00019489946604223096,-0.005578281986622025,0.012433892580970163,1
2016-05-10,0.012433892580970163,0.011108089072237481,0.012286576608127264,0.005823009499289076,0.0031764690238214044,0.41483786736812384,-0.4209804969186706,0.0008266237261140841,0.0036588329158444566,-0.00019489946604223096,-0.009355151163966902,0
2016-05-11,-0.009355151163966902,0.007267844126451095,-0.0072120181314614396,0.005781949898511476,-0.0058495445296955495,-0.751964658555709,-0.14882391174971651,0.012433892580970163,0.0008266237261140841,0.0036588329158444566,0.0002910681661065784,1
2016-05-12,0.0002910681661065784,0.007757439117403342,-0.006970588382964382,0.005783077381480955,-0.005212973996214565,-0.662320565164394,0.2262148012364197,-0.009355151163966902,0.012433892580970163,0.0008266237261140841,-0.008714423173651564,0
2016-05-13,-0.008714423173651564,-0.004666345201884248,-0.014534296994355489,0.00607921244503088,-0.013164346269299187,-1.5555864046107517,0.5609391657804735,0.0002910681661065784,-0.009355151163966902,0.012433892580970163,0.009865035098788777,1
2016-05-16,0.009865035098788777,0.004322459464042749,-0.011757206820457,0.006298572702785958,-0.0028380460390932116,-0.34363802046110953,-0.5076376852218918,-0.008714423173651564,0.0002910681661065784,-0.009355151163966902,-0.009333439571286295,0
2016-05-17,-0.009333439571286295,-0.017270476848464944,-0.024058748259832563,0.006524631047584931,-0.010940696305922759,-1.339321096423329,1.4529439765184802,0.009865035098788777,-0.008714423173651564,0.0002910681661065784,0.00029306095131587107,1
2016-05-18,0.00029306095131587107,-0.007699354662287661,-0.024702694257364044,0.006514839645651983,-0.009409701103240797,-1.2120280732132815,1.5211218305175687,-0.009333439571286295,0.009865035098788777,-0.008714423173651564,-0.003465260878325993,0
2016-05-19,-0.003465260878325993,-0.011425677783141852,-0.022826251986380663,0.006464553416202116,-0.011702874494881499,-1.4838314139873188,1.169079876661024,0.00029306095131587107,-0.009333439571286295,0.009865035098788777,0.0063176052498450375,1
2016-05-20,0.0063176052498450375,0.0035652366997245277,-0.016652853985919203,0.006673844747290119,-0.00462097395590555,-0.6158526016405664,0.6470815449381837,-0.003465260878325993,0.00029306095131587107,-0.009333439571286295,-0.0013625987413092844,0
2016-05-23,-0.0013625987413092844,-0.0075923562663628985,-0.016298428118625252,0.006671763542831348,-0.005158051983922385,-0.7169597927748103,-1.5117859932485047,0.0063176052498450375,-0.003465260878325993,0.00029306095131587107,0.012961999538980029,1
2016-05-24,0.012961999538980029,0.014742266781629043,-0.0050258134022840295,0.007338877133758913,0.007993637449392299,1.175987292306573,0.0739107120188765,-0.0013625987413092844,0.0063176052498450375,-0.003465260878325993,0.006782980318754239,1
2016-05-25,0.006782980318754239,0.021325932856330443,-0.00033458388000673356,0.0074907589826938075,0.014848073602447442,2.1971398027770688,-0.7237536873926352,0.012961999538980029,-0.0013625987413092844,0.0063176052498450375,0.0002866855059999729,1
2016-05-26,0.0002866855059999729,0.025171217913202648,0.009110515418853549,0.00717914217685066,0.014674044382039675,1.9682686896706463,-1.5265434728431664,0.006782980318754239,0.012961999538980029,-0.0013625987413092844,0.004299652222500505,1
2016-05-27,0.004299652222500505,0.02311545802989956,0.01895019726116476,0.007088276819665304,0.01807207458344462,2.106964084460896,-1.106184882866251,0.0002866855059999729,0.006782980318754239,0.012961999538980029,-0.0019029941474729695,0
2016-05-31,-0.0019029941474729695,0.02256181674548796,0.00899154284138981,0.006917551279120703,0.015674832528495664,1.7067971672684705,1.1059655480498787,0.004299652222500505,0.0002866855059999729,0.006782980318754239,0.0020495826522843874,1
2016-06-01,0.0020495826522843874,0.011545983138874671,0.019936110953895136,0.006576509873119702,0.01674521058841716,1.6790915499711438,-0.8525603125932691,-0.0019029941474729695,0.004299652222500505,0.0002866855059999729,0.0030434656390245785,1
2016-06-02,0.0030434656390245785,0.007788777140048886,0.028779071222799546,0.00640232880946908,0.01838696164360587,1.7241228014370455,-1.096553567840377,0.0020495826522843874,-0.0019029941474729695,0.004299652222500505,-0.0029868478804393472,0
2016-06-03,-0.0029868478804393472,0.004490692444681699,0.025906213207641082,0.006469912966960687,0.014045212772573867,1.2901592816115843,0.752957103197896,0.0030434656390245785,0.0020495826522843874,-0.0019029941474729695,0.005088528615095456,1
2016-06-06,0.005088528615095456,0.005279718899183994,0.027367599938624698,0.006505155120825357,0.017823507016630602,1.549546671489376,-1.0055179755700496,-0.0029868478804393472,0.0030434656390245785,0.0020495826522843874,0.0015614968013510921,1
2016-06-07,0.0015614968013510921,0.008769141737586139,0.028121961153312336,0.006503993917477075,0.017993561643944167,1.489616830815497,-1.130837818467312,0.005088528615095456,-0.0029868478804393472,0.0030434656390245785,0.003259672004861658,1
2016-06-08,0.003259672004861658,0.009987345725450902,0.018805582355762906,0.005988505093748584,0.020350112655815877,1.5689062464556183,-0.843714446739739,0.0015614968013510921,0.005088528615095456,-0.0029868478804393472,-0.0013660215307580437,0
2016-06-09,-0.0013660215307580437,0.005547332510488223,0.027021816335115245,0.005512541023229762,0.017592230117984053,1.3057019196951836,-0.46777541363419,0.003259672004861658,0.0015614968013510921,0.005088528615095456,-0.009477251344944815,0
2016-06-10,-0.009477251344944815,-0.000998627165947119,0.01699245831517948,0.006020495928207275,0.007100206793000163,0.5297398459566005,1.27212752497975,-0.0013660215307580437,0.003259672004861658,0.0015614968013510921,-0.007711653239182326,0
2016-06-13,-0.007711653239182326,-0.013721286793322185,0.01802123295350877,0.005940203536240312,-0.0015493515417734915,-0.1221721240472626,1.3370421861809303,-0.009477251344944815,-0.0013660215307580437,0.003259672004861658,-0.0019671913633275695,0
2016-06-14,-0.0019671913633275695,-0.017196130857797365,0.006093443246074637,0.005579682197341099,-0.00381410700098217,-0.30489807935055563,1.4573586650101749,-0.007711653239182326,-0.009477251344944815,-0.0013660215307580437,-0.0013937610949978918,0
2016-06-15,-0.0013937610949978918,-0.02175468352661636,0.01415676018393408,0.005120356808739286,-0.005892786664651761,-0.5015671649637543,0.8427521357824451,-0.0019671913633275695,-0.007711653239182326,-0.009477251344944815,0.0029842617053030818,1
2016-06-16,0.0029842617053030818,-0.017493218072043293,0.016885260004849023,0.005143976603674266,-0.00375082031908891,-0.3458915999785124,2.175817484008736,-0.0013937610949978918,-0.0019671913633275695,-0.007711653239182326,-0.003724261702297893,0
2016-06-17,-0.003724261702297893,-0.011786785435401126,0.016620970050985173,0.005155725030190014,-0.00826576877837193,-0.8705750756930128,0.9883868363208149,0.0029842617053030818,-0.0013937610949978918,-0.0019671913633275695,0.006440185201296078,1
2016-06-20,0.006440185201296078,0.0023069342005457294,0.01674480505943876,0.0051626511411554865,-0.0026985033462640917,-0.31836286492477056,-0.21576365204818454,-0.003724261702297893,0.0029842617053030818,-0.0013937610949978918,0.0028385495646037207,1
2016-06-21,0.0028385495646037207,0.0071332559550547625,0.021022129051047056,0.005153634120310619,-0.0008962919893851229,-0.12856852030010935,-0.6327778208705528,0.006440185201296078,-0.003724261702297893,0.0029842617053030818,-0.0016311384151573849,0
2016-06-22,-0.0016311384151573849,0.006893851689361075,0.006312873629570115,0.004349117404498566,-0.0028379517734892223,-0.42426718574197203,0.2269727264528353,0.0028385495646037207,0.006440185201296078,-0.003724261702297893,0.013022738531634381,1
2016-06-23,0.013022738531634381,0.016971458071313394,0.012549718253193953,0.0050104008021777365,0.009515874500348964,1.353991334622231,0.44651964690414225,-0.0016311384151573849,0.0028385495646037207,0.006440185201296078,-0.03590961894321476,0
2016-06-24,-0.03590961894321476,-0.01588248830478567,-0.024090335446330546,0.009588663856218944,-0.02556491374295411,-2.7678208950820773,3.842395828841912,0.013022738531634381,-0.0016311384151573849,0.0028385495646037207,-0.017909519279194708,0
2016-06-27,-0.017909519279194708,-0.039692120448062695,-0.0456716882450392,0.010188630399766255,-0.04082011548105191,-3.0631393329670877,1.8122936892309984,-0.03590961894321476,0.013022738531634381,-0.0016311384151573849,0.018035985815464173,1
2016-06-28,0.018035985815464173,-0.025139211819823704,-0.026607075312058304,0.011157385082255365,-0.022215436363915875,-1.5521725290643316,0.6670302850596197,-0.017909519279194708,-0.03590961894321476,0.013022738531634381,0.01702777725863669,1
2016-06-29,0.01702777725863669,-0.006919647948944063,-0.01205722777274576,0.011872918613476278,-0.004962127241612713,-0.3473627724197573,0.28372920932696893,0.018035985815464173,-0.017909519279194708,-0.03590961894321476,0.013645521384446857,1
2016-06-30,0.013645521384446857,-0.006309125212189848,-0.0016147846451516346,0.012271272438543633,0.00869795936050033,0.6112728087612782,0.6370757533587722,0.01702777725863669,0.018035985815464173,-0.017909519279194708,0.0021002038377804233,1
2016-07-01,0.0021002038377804233,0.03286771421273538,0.0034792677396329186,0.012259007182933362,0.01063933093976499,0.7417973183989093,-0.2816884419612597,0.013645521384446857,0.01702777725863669,0.018035985815464173,-0.00719297073394809,0
2016-07-05,-0.00719297073394809,0.044138342752027215,-0.00878256753422546,0.012311145091561138,0.003816040209099869,0.2709436904762723,-0.26412928464505214,0.0021002038377804233,0.013645521384446857,0.01702777725863669,0.0059976598648951995,1
2016-07-06,0.0059976598648951995,0.031791355137962496,-0.004392220884630094,0.0123874711102814,0.010061578231107982,0.724731924616304,-0.5229006337907589,-0.00719297073394809,0.0021002038377804233,0.013645521384446857,-0.0006200364827859683,0
2016-07-07,-0.0006200364827859683,0.013887358745094724,-0.008242338714327113,0.012361673938879337,0.009858901382434837,0.7334702509934494,-0.7185448199048254,0.0059976598648951995,-0.00719297073394809,0.0021002038377804233,0.014890535460998056,1
2016-07-08,0.014890535460998056,0.015132669859329928,0.00790228012531502,0.012816782815017186,0.024484627916281143,1.740031909508293,0.030506625590056423,-0.0006200364827859683,0.0059976598648951995,-0.00719297073394809,0.0035267262434561797,1
2016-07-11,0.0035267262434561797,0.016577744406507833,0.021134423132473934,0.012613712813805232,0.027005046228831597,1.76006203247119,-0.9337440318352979,0.014890535460998056,-0.0006200364827859683,0.0059976598648951995,0.007263619065398741,1
2016-07-12,0.007263619065398741,0.031380467409884094,0.036545030438211334,0.012505719572488591,0.032581819496697806,1.902965390311416,-0.46128307952288505,0.0035267262434561797,0.014890535460998056,-0.0006200364827859683,-0.00013992292821773944,0
2016-07-13,-0.00013992292821773944,0.025088024333249415,0.03844280974897063,0.012482854786611614,0.030468087905972885,1.6484515568531202,-0.6519253555964161,0.007263619065398741,0.0035267262434561797,0.014890535460998056,0.005583614440800133,1
2016-07-14,0.005583614440800133,0.03145125803920745,0.04569852794277307,0.012481615181669115,0.033880891520850165,1.6958667106681027,-0.5701153897127308,-0.00013992292821773944,0.007263619065398741,0.0035267262434561797,-0.0013415915340319051,0
2016-07-15,-0.0013415915340319051,0.01495425937316841,0.04118844883467432,0.012506799021402545,0.03038955843594615,1.4408739038947476,-0.2793234588873975,0.005583614440800133,-0.00013992292821773944,0.007263619065398741,0.0026870366314262206,1
2016-07-18,0.0026870366314262206,0.014105007902336819,0.0478887723600796,0.012431727821502734,0.030724938925781986,1.3963804476893331,-0.9877828683403774,-0.0013415915340319051,0.005583614440800133,-0.00013992292821773944,-0.0010164751753254375,0
2016-07-19,-0.0010164751753254375,0.005768674814864649,0.0401250216644522,0.012416486371366765,0.0276362454929151,1.2131286158028685,-1.0148630056582366,0.0026870366314262206,-0.0013415915340319051,0.005583614440800133,0.004162922817434023,1
2016-07-20,0.004162922817434023,0.01009694790304616,0.041498636349378115,0.012424481754935041,0.02979712063918072,1.2576296011217547,-0.9358635890872308,-0.0010164751753254375,0.0026870366314262206,-0.0013415915340319051,-0.003777150201028534,0
2016-07-21,-0.003777150201028534,0.0006941695970292816,0.03925991633859316,0.012467675488316336,0.02392328919358322,0.9918307420187417,-0.7580656487751486,0.004162922817434023,-0.0010164751753254375,0.0026870366314262206,0.0044852420453651565,1
2016-07-22,0.0044852420453651565,0.006532881153137549,0.03050129962982928,0.012214052664091098,0.026952680948739705,1.0823891647053405,-0.7903870223428651,-0.003777150201028534,0.004162922817434023,-0.0010164751753254375,-0.0027158557373977432,0
2016-07-25,-0.0027158557373977432,0.0011092657837570297,0.06598159981258189,0.008561552733272667,0.020927633584378658,0.8877738548420059,-1.0263329592876684,0.0044852420453651565,-0.003777150201028534,0.004162922817434023,0.00046120652055736677,1
